File_Name,Variant,Raw_OCR,Final_Plate,Conf_0to1,Score,Casts,StructScore,AnchorBonus
851.png,RAW,RJ14CX3188,RJ14CX3188,0.966272,1.13145,0,1.0,0.15
852.png,RAW,RJ14CC0979,RJ14CC0979,0.951887,1.123538,0,1.0,0.15
853.png,RAW,-RJ45CP6364,RJ45CP6364,0.95168,1.123424,0,1.0,0.15
854.png,RAW,FRJ14WC1303,RJ14WC1303,0.978787,1.138333,0,1.0,0.15
856.png,RAW,RJ45CP8366,RJ45CP8366,0.991157,1.145136,0,1.0,0.15
857.png,RAW,RJ14CQ3372,RJ14CQ3372,0.976962,1.137329,0,1.0,0.15
858.png,RAW,[RJ147C0010],RJ147C0010,0.907538,1.054146,0,0.9,0.15
859.png,RAW,RJ14CT7262,RJ14CT7262,0.969857,1.133422,0,1.0,0.15
86.png,RAW,RJ45CM6898,RJ45CM6898,0.985783,1.142181,0,1.0,0.15
861.png,RAW,RJ14TE0516,RJ14TE0516,0.987202,1.142961,0,1.0,0.15
862.png,RAW,RJ45CU1237,RJ45CU1237,0.993735,1.146554,0,1.0,0.15
863.png,RAW,RJ29CA5938,RJ29CA5938,0.982679,1.140473,0,1.0,0.15
864.png,RAW,RJ14CE3763,RJ14CE3763,0.990472,1.14476,0,1.0,0.15
865.png,RAW,RJ14CZ6795,RJ14CZ6795,0.987617,1.143189,0,1.0,0.15
866.png,RAW,RJ14UH0270,RJ14UH0270,0.939435,1.116689,0,1.0,0.15
867.png,RAW,RJ45CH1213,RJ45CH1213,0.984454,1.14145,0,1.0,0.15
868.png,RAW,RJ45CU1897,RJ45CU1897,0.990408,1.144725,0,1.0,0.15
869.png,RAW,RJ29CA7848,RJ29CA7848,0.990839,1.144962,0,1.0,0.15
87.png,RAW,RJ45CU3690,RJ45CU3690,0.988683,1.143776,0,1.0,0.15
870.png,RAW,RJ45CV0109,RJ45CV0109,0.969577,1.133267,0,1.0,0.15
871.png,RAW,RJ14CC8393],RJ14CC8393,0.860467,1.073257,0,1.0,0.15
872.png,,,,0,0,0,0,0
873.png,RAW,RJ14TD0741,RJ14TD0741,0.934872,1.114179,0,1.0,0.15
874.png,RAW,RJ14CY5022,RJ14CY5022,0.982616,1.140439,0,1.0,0.15
875.png,RAW,RJ14CB6100,RJ14CB6100,0.927792,1.110286,0,1.0,0.15
876.png,RAW,RJ21 CB 3598,RJ21CB3598,0.94238,1.118309,0,1.0,0.15
877.png,RAW,RJ45CE3482,RJ45CE3482,0.980953,1.139524,0,1.0,0.15
878.png,RAW,RJ14UJ0992,RJ14UJ0992,0.967319,1.132026,0,1.0,0.15
879.png,RAW,FRJ08CA6767,RJ08CA6767,0.956697,1.126183,0,1.0,0.15
88.png,RAW,RJ45CL4097,RJ45CL4097,0.98829,1.14356,0,1.0,0.15
880.png,RAW,-RJ45CN9693,RJ45CN9693,0.957916,1.126854,0,1.0,0.15
881.png,RAW,PRJ140C2447,RJ14QC2447,0.944503,1.079477,2,1.0,0.15
882.png,RAW,RJ45CJ1568,RJ45CJ1568,0.998529,1.149191,0,1.0,0.15
883.png,RAW,FRJ45CU2324,RJ45CU2324,0.939809,1.116895,0,1.0,0.15
884.png,RAW,RJ20CD2031,RJ20CD2031,0.968418,1.13263,0,1.0,0.15
885.png,RAW,RJ14YC2665,RJ14YC2665,0.923914,1.108153,0,1.0,0.15
886.png,RAW,FRJ01CC1507,RJ01CC1507,0.930021,1.111512,0,1.0,0.15
887.png,RAW,RJ45CQ5065,RJ45CQ5065,0.978602,1.138231,0,1.0,0.15
888.png,RAW,FRJ14CW2950,RJ14CW2950,0.944644,1.119554,0,1.0,0.15
889.png,RAW,RJ45CP1665,RJ45CP1665,0.985925,1.142259,0,1.0,0.15
89.png,RAW,RJ14UG8714,RJ14UG8714,0.973597,1.135478,0,1.0,0.15
890.png,RAW,RJ14CV2530,RJ14CV2530,0.950092,1.122551,0,1.0,0.15
891.png,RAW,RJ45CL6572,RJ45CL6572,0.983395,1.140867,0,1.0,0.15
892.png,RAW,FRJ45CK7827,RJ45CK7827,0.974811,1.136146,0,1.0,0.15
893.png,RAW,RJ14CV6829,RJ14CV6829,0.959827,1.127905,0,1.0,0.15
894.png,RAW,-RJ45CJ1430,RJ45CJ1430,0.944864,1.119675,0,1.0,0.15
895.png,RAW,RJ45CN5222,RJ45CN5222,0.970716,1.133894,0,1.0,0.15
896.png,RAW,RJ14LC6851,RJ14LC6851,0.992651,1.145958,0,1.0,0.15
898.png,RAW,RJ 14 ZC 6586,RJ14ZC6586,0.973983,1.135691,0,1.0,0.15
899.png,RAW,FRJ45CK4536,RJ45CK4536,0.936841,1.115263,0,1.0,0.15
90.png,RAW,-RJ23CH0055,RJ23CH0055,0.930373,1.111705,0,1.0,0.15
900.png,RAW,RJ45CF6777,RJ45CF6777,0.960661,1.128363,0,1.0,0.15
901.png,RAW,FRJ45CK6065,RJ45CK6065,0.940311,1.117171,0,1.0,0.15
903.png,RAW,R J45CS7352,RJ45CS7352,0.954903,1.125196,0,1.0,0.15
904.png,RAW,-RJ18CE5772,RJ18CE5772,0.958416,1.127129,0,1.0,0.15
905.png,RAW,RJ14CN1514,RJ14CN1514,0.933578,1.113468,0,1.0,0.15
906.png,RAW,RJ25CA2829,RJ25CA2829,0.901333,1.095733,0,1.0,0.15
907.png,RAW,FRJ01CD3307,RJ01CD3307,0.889139,1.089027,0,1.0,0.15
908.png,RAW,RJ45CR8895,RJ45CR8895,0.99279,1.146034,0,1.0,0.15
909.png,RAW,RJ14UG5091,RJ14UG5091,0.990492,1.14477,0,1.0,0.15
91.png,RAW,RJ27CD0805,RJ27CD0805,0.986333,1.142483,0,1.0,0.15
910.png,RAW,RJ14CM5701,RJ14CM5701,0.929597,1.111278,0,1.0,0.15
911.png,RAW,RJ34CA6992,RJ34CA6992,0.98744,1.143092,0,1.0,0.15
912.png,RAW,RJ14CP3701,RJ14CP3701,0.982154,1.140185,0,1.0,0.15
913.png,RAW,FRJ14CT7895,RJ14CT7895,0.947281,1.121005,0,1.0,0.15
914.png,RAW,RJ45CN1428,RJ45CN1428,0.991822,1.145502,0,1.0,0.15
915.png,RAW,RJ01CC8226,RJ01CC8226,0.959688,1.127828,0,1.0,0.15
916.png,RAW,RJ14UH5605,RJ14UH5605,0.984192,1.141306,0,1.0,0.15
917.png,RAW,FRJ14CT7375,RJ14CT7375,0.931903,1.112547,0,1.0,0.15
918.png,RAW,RJ14CX2222,RJ14CX2222,0.957277,1.126502,0,1.0,0.15
919.png,RAW,RJ45 CE 5167,RJ45CE5167,0.937832,1.115808,0,1.0,0.15
920.png,RAW,RJ14WC7009,RJ14WC7009,0.991542,1.145348,0,1.0,0.15
921.png,RAW,RJ14CG7995,RJ14CG7995,0.985506,1.142028,0,1.0,0.15
922.png,RAW,RJ27CF8975,RJ27CF8975,0.992042,1.145623,0,1.0,0.15
923.png,RAW,RJ44CA5682,RJ44CA5682,0.994034,1.146719,0,1.0,0.15
925.png,RAW,RJ14CB0709,RJ14CB0709,0.965471,1.131009,0,1.0,0.15
926.png,RAW,RJ14WC2831,RJ14WC2831,0.981925,1.140059,0,1.0,0.15
927.png,RAW,RJ4CE 4878,RJ4CE48780,0.89418,1.001799,0,0.8,0.15
928.png,RAW,RJ14CH7630,RJ14CH7630,0.985962,1.142279,0,1.0,0.15
929.png,RAW,RJ14CT6066,RJ14CT6066,0.984827,1.141655,0,1.0,0.15
93.png,RAW,RJ45CJ0910,RJ45CJ0910,0.945038,1.119771,0,1.0,0.15
930.png,RAW,-RJ14YC1396,RJ14YC1396,0.953399,1.12437,0,1.0,0.15
932.png,RAW,RJ14CQ2418,RJ14CQ2418,0.934113,1.113762,0,1.0,0.15
933.png,RAW,RJ45CD0869,RJ45CD0869,0.908366,1.099602,0,1.0,0.15
934.png,RAW,RJ45CP9339,RJ45CP9339,0.948021,1.121412,0,1.0,0.15
935.png,RAW,RJ45CS5339,RJ45CS5339,0.994492,1.146971,0,1.0,0.15
936.png,RAW,RJ45CM8976,RJ45CM8976,0.975878,1.136733,0,1.0,0.15
937.png,RAW,-RJ14LC9273,RJ14LC9273,0.93056,1.111808,0,1.0,0.15
94.png,RAW,RJ14CW7295,RJ14CW7295,0.98525,1.141887,0,1.0,0.15
940.png,RAW,RJ14TE223,RJ14TE2230,0.988559,1.143707,0,1.0,0.15
941.png,RAW,RJ45CL7917,RJ45CL7917,0.996642,1.148153,0,1.0,0.15
943.png,RAW,RJ14UK3738,RJ14UK3738,0.989305,1.144118,0,1.0,0.15
944.png,RAW,RJ14 CK 7225,RJ14CK7225,0.954551,1.125003,0,1.0,0.15
945.png,RAW,PRJ14LC9745,RJ14LC9745,0.926499,1.109574,0,1.0,0.15
946.png,RAW,-RJ20CF3549,RJ20CF3549,0.95172,1.123446,0,1.0,0.15
947.png,RAW,RJ45CS2356,RJ45CS2356,0.990371,1.144704,0,1.0,0.15
948.png,RAW,FRJ140C0039,RJ14QC0039,0.934789,1.074134,2,1.0,0.15
949.png,RAW,-RJ45C66212,RJ45C66212,0.890931,1.045012,0,0.9,0.15
95.png,RAW,RJ45CL9891,RJ45CL9891,0.987869,1.143328,0,1.0,0.15
950.png,RAW,RJO3CA0112,RJ03CA0112,0.941994,1.098097,1,1.0,0.15
951.png,RAW,RJ07CB6719,RJ07CB6719,0.907196,1.098958,0,1.0,0.15
952.png,RAW,FRJ14UG5129,RJ14UG5129,0.945769,1.120173,0,1.0,0.15
953.png,RAW,RJ14CP6305,RJ14CP6305,0.994666,1.147066,0,1.0,0.15
954.png,RAW,FRJ14XC3991,RJ14XC3991,0.933961,1.113679,0,1.0,0.15
955.png,RAW,RJ45CT7757,RJ45CT7757,0.998598,1.149229,0,1.0,0.15
956.png,RAW,FRJ18CA7887,RJ18CA7887,0.869879,1.078434,0,1.0,0.15
957.png,RAW,-RJ14CT4486,RJ14CT4486,0.942342,1.118288,0,1.0,0.15
958.png,RAW,RJ02CC3703,RJ02CC3703,0.959347,1.127641,0,1.0,0.15
959.png,RAW,FRJ14VC7282,RJ14VC7282,0.911154,1.101135,0,1.0,0.15
96.png,RAW,RJ14YC4705,RJ14YC4705,0.88264,1.085452,0,1.0,0.15
960.png,RAW,FRJ14NC3463,RJ14NC3463,0.937113,1.115412,0,1.0,0.15
961.png,RAW,RJ45CG7977,RJ45CG7977,0.980863,1.139475,0,1.0,0.15
962.png,RAW,RJ45CE6848,RJ45CE6848,0.988635,1.143749,0,1.0,0.15
963.png,RAW,RJ14CV9747,RJ14CV9747,0.981632,1.139898,0,1.0,0.15
964.png,RAW,RJ45CJ8172,RJ45CJ8172,0.966527,1.13159,0,1.0,0.15
965.png,RAW,RJ45CE9904,RJ45CE9904,0.983639,1.141002,0,1.0,0.15
966.png,RAW,FRJ14VC9553,RJ14VC9553,0.92603,1.109317,0,1.0,0.15
968.png,RAW,RJ20 CB5507,RJ20CB5507,0.87381,1.080596,0,1.0,0.15
969.png,RAW,RJ14CL4698,RJ14CL4698,0.939443,1.116694,0,1.0,0.15
97.png,RAW,RJ14CY5251,RJ14CY5251,0.948882,1.121885,0,1.0,0.15
970.png,RAW,RJ14CT0511,RJ14CT0511,0.817997,1.049898,0,1.0,0.15
972.png,RAW,RJ14UF0093,RJ14UF0093,0.983951,1.141173,0,1.0,0.15
973.png,RAW,RJ14 Ch 8599,RJ14CH8599,0.982695,1.140482,0,1.0,0.15
974.png,RAW,RJ45C00229,RJ45CQ0229,0.956529,1.086091,2,1.0,0.15
975.png,RAW,RJ140C1197,RJ14QC1197,0.972358,1.094797,2,1.0,0.15
977.png,RAW,R.J14CX7310,RJ14CX7310,0.9026,1.09643,0,1.0,0.15
979.png,RAW,RJ14CK0216,RJ14CK0216,0.982158,1.140187,0,1.0,0.15
98.png,RAW,RJ14UH9149,RJ14UH9149,0.977969,1.137883,0,1.0,0.15
980.png,RAW,RJ14CV8966,RJ14CV8966,0.924267,1.108347,0,1.0,0.15
981.png,RAW,FRJ45CP0711,RJ45CP0711,0.942052,1.118129,0,1.0,0.15
982.png,RAW,RJ14CJ59,RJ14CJ5900,0.963889,1.130139,0,1.0,0.15
983.png,RAW,RJ30CA9288,RJ30CA9288,0.964592,1.130526,0,1.0,0.15
984.png,,,,0,0,0,0,0
985.png,RAW,RJI4 CZ 3493,RJ14CZ3493,0.788939,1.013917,1,1.0,0.15
986.png,RAW,PRJ14WC1332,RJ14WC1332,0.921647,1.106906,0,1.0,0.15
987.png,RAW,-RJ14UD9814,RJ14UD9814,0.902584,1.096421,0,1.0,0.15
988.png,RAW,RJ45CJ 3251,RJ45CJ3251,0.955656,1.125611,0,1.0,0.15
989.png,RAW,FRJ14CV1585,RJ14CV1585,0.929235,1.111079,0,1.0,0.15
99.png,RAW,RJ14CU4226,RJ14CU4226,0.973572,1.135464,0,1.0,0.15
990.png,RAW,RJ14CD7590,RJ14CD7590,0.910726,1.100899,0,1.0,0.15
992.png,RAW,RJ45CG0374,RJ45CG0374,0.968364,1.1326,0,1.0,0.15
993.png,RAW,RJ14CY3589,RJ14CY3589,0.994279,1.146853,0,1.0,0.15
994.png,RAW,RJ45CK5666,RJ45CK5666,0.949669,1.122318,0,1.0,0.15
995.png,RAW,RJ45CF2591,RJ45CF2591,0.995599,1.14758,0,1.0,0.15
996.png,RAW,RJ45CM6777,RJ45CM6777,0.967063,1.131885,0,1.0,0.15
997.png,RAW,-RJ07CD4085,RJ07CD4085,0.912984,1.102141,0,1.0,0.15
998.png,RAW,RJ36CA7025,RJ36CA7025,0.990634,1.144849,0,1.0,0.15
999.png,RAW,RJ140C5325,RJ14QC5325,0.969938,1.093466,2,1.0,0.15
