File_Name,Variant,Raw_OCR,Final_Plate,Conf_0to1,Score,Casts,StructScore,AnchorBonus
848.png,RAW,RJ45C07703,RJ45CQ7703,0.889366,1.049151,2,1.0,0.15
849.png,RAW,RJ45CS4737,RJ45CS4737,0.978269,1.138048,0,1.0,0.15
85.png,RAW,-RJ45CL4740,RJ45CL4740,0.892139,1.090677,0,1.0,0.15
850.png,RAW,-RJ45CV1494,RJ45CV1494,0.946277,1.120452,0,1.0,0.15
851.png,RAW,PRJ14CX3108,RJ14CX3108,0.869642,1.078303,0,1.0,0.15
852.png,RAW,RJ14CC0979,RJ14CC0979,0.972956,1.135126,0,1.0,0.15
853.png,RAW,RJ45CP6364,RJ45CP6364,0.993126,1.146219,0,1.0,0.15
854.png,RAW,PRJ14WC1303,RJ14WC1303,0.930492,1.111771,0,1.0,0.15
856.png,RAW,RJ45CP8366,RJ45CP8366,0.98596,1.142278,0,1.0,0.15
857.png,RAW,RJ14C03372,RJ14CQ3372,0.972599,1.094929,2,1.0,0.15
858.png,RAW,RJ147C0010,RJ147C0010,0.988908,1.0989,0,0.9,0.15
859.png,RAW,PRJ14CT7262,RJ14CT7262,0.91391,1.10265,0,1.0,0.15
86.png,RAW,RJ45CM6898,RJ45CM6898,0.995267,1.147397,0,1.0,0.15
861.png,RAW,PRJ14TE0516,RJ14TE0516,0.942315,1.118273,0,1.0,0.15
862.png,RAW,PRJ45CU1237,RJ45CU1237,0.929196,1.111058,0,1.0,0.15
863.png,RAW,RJ29CA5938,RJ29CA5938,0.994432,1.146938,0,1.0,0.15
864.png,RAW,RJ14_CE 3763,RJ14CE3763,0.919382,1.10566,0,1.0,0.15
865.png,RAW,RJ14CZ6795,RJ14CZ6795,0.995443,1.147494,0,1.0,0.15
866.png,RAW,RJ14UH0270,RJ14UH0270,0.966856,1.131771,0,1.0,0.15
867.png,RAW,RJ45CH1213,RJ45CH1213,0.935599,1.114579,0,1.0,0.15
868.png,RAW,RJ45CU1897,RJ45CU1897,0.985517,1.142034,0,1.0,0.15
869.png,RAW,RJ29CA7848,RJ29CA7848,0.997623,1.148693,0,1.0,0.15
87.png,RAW,-RJ45CU3690,RJ45CU3690,0.960532,1.128292,0,1.0,0.15
870.png,RAW,ERJ45CV0109,RJ45CV0109,0.913142,1.102228,0,1.0,0.15
871.png,RAW,-RJ14CC8393,RJ14CC8393,0.970873,1.13398,0,1.0,0.15
872.png,RAW,313418,RJ31341800,0.776539,0.787096,0,0.8,0.0
873.png,RAW,RJ14TD0741,RJ14TD0741,0.925246,1.108885,0,1.0,0.15
874.png,RAW,RJ14CY5022,RJ14CY5022,0.976292,1.136961,0,1.0,0.15
875.png,RAW,RJ14C86100,RJ14CB6100,0.896119,1.072866,1,1.0,0.15
876.png,RAW,RJ21CB 3598,RJ21CB3598,0.95826,1.127043,0,1.0,0.15
877.png,RAW,RJ45CE3482,RJ45CE3482,0.967539,1.132147,0,1.0,0.15
878.png,RAW,PRJ14UJ0992,RJ14UJ0992,0.955645,1.125605,0,1.0,0.15
879.png,RAW,PRJO8CA6767,RJ08CA6767,0.878254,1.063039,1,1.0,0.15
88.png,RAW,-RJ45CL4097,RJ45CL4097,0.939893,1.116941,0,1.0,0.15
880.png,RAW,RJ45CN9693,RJ45CN9693,0.956691,1.12618,0,1.0,0.15
881.png,RAW,PRJ140C2447,RJ14QC2447,0.927832,1.070308,2,1.0,0.15
882.png,RAW,"""RJ45CJ1568",RJ45CJ1568,0.954438,1.124941,0,1.0,0.15
883.png,RAW,RJ45CU2324,RJ45CU2324,0.988381,1.143609,0,1.0,0.15
884.png,RAW,RJ20CD2031,RJ20CD2031,0.955048,1.125277,0,1.0,0.15
885.png,RAW,RJ14YC2665,RJ14YC2665,0.915542,1.103548,0,1.0,0.15
886.png,RAW,RJ01CC1507,RJ01CC1507,0.923465,1.107906,0,1.0,0.15
887.png,RAW,RJ45C05065,RJ45CQ5065,0.987505,1.103128,2,1.0,0.15
888.png,RAW,RJ14CW2950,RJ14CW2950,0.954625,1.125043,0,1.0,0.15
889.png,RAW,RJ45CP1665,RJ45CP1665,0.997788,1.148783,0,1.0,0.15
89.png,RAW,"""RJ14UG8714",RJ14UG8714,0.969154,1.133035,0,1.0,0.15
890.png,RAW,RJ14CV2530,RJ14CV2530,0.928996,1.110948,0,1.0,0.15
891.png,RAW,RJ45CL6572,RJ45CL6572,0.997267,1.148497,0,1.0,0.15
892.png,RAW,RJ45CK7827,RJ45CK7827,0.932564,1.11291,0,1.0,0.15
893.png,RAW,-RJ14CV6829,RJ14CV6829,0.880383,1.08421,0,1.0,0.15
894.png,RAW,-RJ45CJ1430,RJ45CJ1430,0.960357,1.128196,0,1.0,0.15
895.png,RAW,RJ45CN5222,RJ45CN5222,0.990649,1.144857,0,1.0,0.15
896.png,RAW,RJ14LC6851,RJ14LC6851,0.992735,1.146004,0,1.0,0.15
898.png,RAW,RJ 14 ZC 6586,RJ14ZC6586,0.996661,1.148164,0,1.0,0.15
899.png,RAW,FRJ45CK4536,RJ45CK4536,0.92533,1.108931,0,1.0,0.15
90.png,RAW,~RJ23CH0055,RJ23CH0055,0.961625,1.128894,0,1.0,0.15
900.png,RAW,<RJ45CF6777,RJ45CF6777,0.936979,1.115339,0,1.0,0.15
901.png,RAW,RJ45CK6065,RJ45CK6065,0.987332,1.143033,0,1.0,0.15
903.png,RAW,RJ45CS7352,RJ45CS7352,0.946929,1.120811,0,1.0,0.15
904.png,RAW,RJ18CE5772,RJ18CE5772,0.996041,1.147823,0,1.0,0.15
905.png,RAW,RJ14CN1514,RJ14CN1514,0.956146,1.12588,0,1.0,0.15
906.png,RAW,J25CA2829,RJJ2SCA282,0.929053,0.850979,1,0.8,0.0
907.png,RAW,RJ01CD3307,RJ01CD3307,0.929035,1.110969,0,1.0,0.15
908.png,RAW,RJ45CR8895,RJ45CR8895,0.980318,1.139175,0,1.0,0.15
909.png,RAW,"""RJ14UG5091",RJ14UG5091,0.968002,1.132401,0,1.0,0.15
91.png,RAW,*RJ27CD0805,RJ27CD0805,0.982088,1.140148,0,1.0,0.15
910.png,RAW,RJ14 CM 5701,RJ14CM5701,0.837168,1.060443,0,1.0,0.15
911.png,RAW,RJ34CA6992,RJ34CA6992,0.990648,1.144856,0,1.0,0.15
912.png,RAW,sRJ14CP3701,RJ14CP3701,0.962266,1.129246,0,1.0,0.15
913.png,RAW,RJ14CT7895,RJ14CT7895,0.980296,1.139163,0,1.0,0.15
914.png,RAW,RJ45CN1428,RJ45CN1428,0.990565,1.144811,0,1.0,0.15
915.png,RAW,RJ01CC8226,RJ01CC8226,0.962503,1.129377,0,1.0,0.15
916.png,RAW,RJ14UH5605,RJ14UH5605,0.986888,1.142789,0,1.0,0.15
917.png,RAW,-RJ14CT7375,RJ14CT7375,0.950449,1.122747,0,1.0,0.15
918.png,RAW,RJ14CX2222,RJ14CX2222,0.975585,1.136572,0,1.0,0.15
919.png,RAW,RJ45 CE 5167,RJ45CE5167,0.999444,1.149694,0,1.0,0.15
920.png,RAW,RJ14WC7009,RJ14WC7009,0.925361,1.108948,0,1.0,0.15
921.png,RAW,RJ14CG7995,RJ14CG7995,0.996297,1.147964,0,1.0,0.15
922.png,RAW,-RJ27CF8975,RJ27CF8975,0.985271,1.141899,0,1.0,0.15
923.png,RAW,"""RJ44CA5682",RJ44CA5682,0.968664,1.132765,0,1.0,0.15
925.png,RAW,RJ14C80709,RJ14CB0709,0.953464,1.104405,1,1.0,0.15
926.png,RAW,PRJ14WC2831,RJ14WC2831,0.859098,1.072504,0,1.0,0.15
927.png,RAW,RJ14 CE 4878,RJ14CE4878,0.96661,1.131636,0,1.0,0.15
928.png,RAW,RJ14CH7630,RJ14CH7630,0.994397,1.146918,0,1.0,0.15
929.png,RAW,RJ14CT6066,RJ14CT6066,0.982712,1.140491,0,1.0,0.15
93.png,RAW,RJ45CJ0910,RJ45CJ0910,0.977382,1.13756,0,1.0,0.15
930.png,RAW,-RJ14YC1396,RJ14YC1396,0.943024,1.118663,0,1.0,0.15
932.png,RAW,RJ14CQ2418,RJ14CQ2418,0.971576,1.134367,0,1.0,0.15
933.png,RAW,RJ45CD0869,RJ45CD0869,0.97637,1.137004,0,1.0,0.15
934.png,RAW,RJ45CP9339,RJ45CP9339,0.997431,1.148587,0,1.0,0.15
935.png,RAW,RJ45CS5339,RJ45CS5339,0.990074,1.144541,0,1.0,0.15
936.png,RAW,*RJ45CH8976,RJ45CH8976,0.904312,1.097372,0,1.0,0.15
937.png,RAW,RJ14LC9273,RJ14LC9273,0.990272,1.14465,0,1.0,0.15
94.png,RAW,SRJ14CH7295,RJ14CH7295,0.907656,1.099211,0,1.0,0.15
940.png,RAW,RJ14TE223,RJ14TE2230,0.922872,1.10758,0,1.0,0.15
941.png,RAW,RJ45CL7917,RJ45CL7917,0.991819,1.1455,0,1.0,0.15
943.png,RAW,"""RJ14UK3738",RJ14UK3738,0.961986,1.129092,0,1.0,0.15
944.png,RAW,RJ14 CK 7225,RJ14CK7225,0.992887,1.146088,0,1.0,0.15
945.png,RAW,RJ14LC9745,RJ14LC9745,0.988888,1.143888,0,1.0,0.15
946.png,RAW,RJ20CF3549,RJ20CF3549,0.974528,1.13599,0,1.0,0.15
947.png,RAW,PRJ45CS2356,RJ45CS2356,0.948396,1.121618,0,1.0,0.15
948.png,RAW,FRJ140C0039,RJ14QC0039,0.946558,1.080607,2,1.0,0.15
949.png,RAW,=RJ45C66212,RJ45C66212,0.872577,1.034917,0,0.9,0.15
95.png,RAW,IND,RJ1NDO0000,0.99745,0.913597,2,0.9,0.0
950.png,RAW,RJ03CA0112,RJ03CA0112,0.970101,1.133556,0,1.0,0.15
951.png,RAW,RJ07C86719,RJ07CB6719,0.927158,1.089937,1,1.0,0.15
952.png,RAW,PRJ14UG5129,RJ14UG5129,0.964322,1.130377,0,1.0,0.15
953.png,RAW,-RJ14CP6305,RJ14CP6305,0.979806,1.138893,0,1.0,0.15
954.png,RAW,RJ14XC3991,RJ14XC3991,0.984811,1.141646,0,1.0,0.15
955.png,RAW,RJ45CT7757,RJ45CT7757,0.99622,1.147921,0,1.0,0.15
956.png,RAW,PRJIOCA7007,RJ10CA7007,0.768219,0.98252,2,1.0,0.15
957.png,RAW,RJ14CT4486,RJ14CT4486,0.975234,1.136379,0,1.0,0.15
958.png,RAW,RJ02CC3703,RJ02CC3703,0.958269,1.127048,0,1.0,0.15
959.png,RAW,ERJ14VC7282,RJ14VC7282,0.912046,1.101625,0,1.0,0.15
96.png,RAW,RJ14VC4705,RJ14VC4705,0.943338,1.118836,0,1.0,0.15
960.png,RAW,-RJ14NC3463,RJ14NC3463,0.897633,1.093698,0,1.0,0.15
961.png,RAW,RJ45CG7977,RJ45CG7977,0.946425,1.120534,0,1.0,0.15
962.png,RAW,RJ45CE6848,RJ45CE6848,0.964647,1.130556,0,1.0,0.15
963.png,RAW,RJ14C19747,RJ14CI9747,0.942138,1.098176,1,1.0,0.15
964.png,RAW,RJ45CJ8172,RJ45CJ8172,0.992788,1.146033,0,1.0,0.15
965.png,RAW,RJ45CE 9904,RJ45CE9904,0.948118,1.121465,0,1.0,0.15
966.png,RAW,-RJ14VC9553,RJ14VC9553,0.901011,1.095556,0,1.0,0.15
968.png,RAW,RJ20CB5507,RJ20CB5507,0.974231,1.135827,0,1.0,0.15
969.png,RAW,RJ14CL4698,RJ14CL4698,0.978314,1.138073,0,1.0,0.15
97.png,RAW,RJ14CY5251,RJ14CY5251,0.975663,1.136615,0,1.0,0.15
970.png,RAW,AJi4CT o51,RJAJI4CT05,0.601613,0.535887,1,0.5,0.0
972.png,RAW,RJ14UF0093,RJ14UF0093,0.986173,1.142395,0,1.0,0.15
973.png,RAW,RJ14Ch 8599,RJ14CH8599,0.943679,1.119023,0,1.0,0.15
974.png,RAW,RJ45C00229,RJ45CQ0229,0.991253,1.105189,2,1.0,0.15
975.png,RAW,RJ140C1197,RJ14QC1197,0.986684,1.102676,2,1.0,0.15
977.png,RAW,RJ140X7010,RJ14OX7010,0.905211,1.077866,1,1.0,0.15
979.png,RAW,RJ14CK0216,RJ14CK0216,0.990627,1.144845,0,1.0,0.15
98.png,RAW,FRJ14UH9149,RJ14UH9149,0.919527,1.10574,0,1.0,0.15
980.png,RAW,RJ14CV8966,RJ14CV8966,0.930404,1.111722,0,1.0,0.15
981.png,RAW,PRJ45CP0711,RJ45CP0711,0.94838,1.121609,0,1.0,0.15
982.png,RAW,-RJ14CJ5999,RJ14CJ5999,0.953131,1.124222,0,1.0,0.15
983.png,RAW,FAJOOCA9288,RJFAJO0CA9,0.761252,0.668688,1,0.6,0.0
984.png,RAW,RJ14TE2451,RJ14TE2451,0.867385,1.077062,0,1.0,0.15
985.png,RAW,RI4 cza493,RJR14C2A49,0.683801,0.651091,2,0.7,0.0
986.png,RAW,PRJ14WC1332,RJ14WC1332,0.890814,1.089948,0,1.0,0.15
987.png,RAW,PRJ14U09814,RJ14UO9814,0.889697,1.069334,1,1.0,0.15
988.png,RAW,RJ45 CJ 3251,RJ45CJ3251,0.909631,1.100297,0,1.0,0.15
989.png,RAW,PRJ14CV1685,RJ14CV1685,0.93586,1.114723,0,1.0,0.15
99.png,RAW,"""RJ14CU4226",RJ14CU4226,0.913642,1.102503,0,1.0,0.15
990.png,RAW,RJ14CD7590,RJ14CD7590,0.914287,1.102858,0,1.0,0.15
992.png,RAW,RJ45CG0374,RJ45CG0374,0.954913,1.125202,0,1.0,0.15
993.png,RAW,RJ14CY3589,RJ14CY3589,0.994023,1.146713,0,1.0,0.15
994.png,RAW,RJ45CK5666,RJ45CK5666,0.95247,1.123859,0,1.0,0.15
995.png,RAW,RJ45CF2591,RJ45CF2591,0.991966,1.145581,0,1.0,0.15
996.png,RAW,RJ45CM6777,RJ45CM6777,0.957935,1.126864,0,1.0,0.15
997.png,RAW,RJ07CD4085,RJ07CD4085,0.902993,1.096646,0,1.0,0.15
998.png,RAW,RJ36CA7025,RJ36CA7025,0.994893,1.147191,0,1.0,0.15
999.png,RAW,RJ140C5325,RJ14QC5325,0.972641,1.094952,2,1.0,0.15
